state_abbr,year,shall_level,income,population,violent,murder,robbery
UT,1984,0,10972.0,1652000.0,244.2,2.85,57.99031476997579
UT,1985,0,11601.0,1645000.0,267.4,3.04,55.19756838905776
UT,1986,0,12046.0,1665000.0,266.7,3.18,58.61861861861862
UT,1987,0,12471.0,1680000.0,229.8,3.27,52.797619047619044
UT,1988,0,13206.0,1691000.0,243.1,2.78,54.10999408633944
UT,1989,0,14035.0,1707000.0,258.8,2.64,52.60691271236086
UT,1990,0,15004.0,1722850.0,283.9,3.02,56.88249122094204
UT,1991,0,15663.0,1770000.0,286.8,2.94,55.1412429378531
UT,1992,0,16390.0,1813000.0,290.5,2.98,55.92939878654164
UT,1993,0,17102.0,1860000.0,301.0,3.12,58.602150537634415
UT,1994,0,17920.0,1908000.0,304.5,2.94,63.57442348008385
UT,1995,1,19003.0,1951000.0,328.8,3.9,67.09379805228087
UT,1996,1,20156.0,2000000.0,331.9,3.15,68.85
UT,1997,1,21229.0,2059000.0,334.0,2.43,68.38271005342399
UT,1998,1,22207.0,2100000.0,314.2,3.1,65.95238095238095
UT,1999,1,22995.0,2129836.0,275.6,2.07,54.37038344736402
UT,2000,1,24162.0,2233169.0,255.7,1.93,55.6160326424019
UT,2001,1,24867.0,2278712.0,233.2,2.94,52.52967465831575
UT,2002,1,25167.0,2318789.0,236.7,2.03,49.163593582684754
UT,2003,1,25749.0,2352119.0,250.4,2.55,53.48368853786735
UT,2004,1,26980.0,2420708.0,233.3,1.9,51.05944211362957
UT,2005,1,28751.0,2490334.0,225.4,2.25,43.97000562976693
UT,2006,1,31107.0,2550063.0,226.3,2.0,48.70467906087026
UT,2007,1,32924.0,2645330.0,239.9,2.23,53.86851545931887
UT,2008,1,33784.0,2736424.0,225.3,1.5,51.92908701283134
UT,2009,1,31796.0,2784572.0,215.4,1.4,46.82945888991198
UT,2010,1,32037.0,2775479.0,213.5,1.91,45.72183756389438
UT,2011,1,34015.0,2814347.0,197.1,1.78,38.339266622061885
UT,2012,1,35622.0,2854871.0,208.0,1.82,38.705776898500844
UT,2013,1,36102.0,2902787.0,228.9,1.76,42.95871519336417
UT,2014,1,37621.0,2944498.0,219.5,2.24,44.591641767119555
UT,2015,1,39881.0,2990632.0,238.7,1.91,44.43876745784838
UT,2016,1,41295.0,3044321.0,243.3,2.43,50.19181617181631
UT,2017,1,43030.0,3103118.0,242.2,2.38,48.27402631804527
UT,2018,1,45463.0,3153550.0,239.4,2.0,39.22563460227363
UT,2019,1,48163.0,3203383.0,236.9,2.4,35.27520749158
UT,2020,1,51764.0,3249879.0,260.7,3.14,41.90925262140529
UT,2021,2,58325.0,3339113.0,259.1,2.82,33.032724558887345
UT,2022,2,60713.0,3380800.0,243.8,2.22,29.430903928064364
VA,1979,0,9425.0,5197000.0,301.0,8.6,111.58360592649606
VA,1980,0,10571.0,5323412.0,307.2,8.62,120.0733664799944
VA,1981,0,11692.0,5426000.0,321.7,8.55,133.2288978990048
VA,1982,0,12526.0,5491000.0,309.1,7.38,122.16354033873611
VA,1983,0,13344.0,5550000.0,292.5,6.97,110.4864864864865
VA,1984,0,14626.0,5636000.0,295.6,7.7,102.28885734563521
VA,1985,0,15620.0,5706000.0,294.7,7.1,100.2453557658605
VA,1986,0,16572.0,5787000.0,306.0,7.1,105.71971660618628
VA,1987,0,17487.0,5904000.0,295.0,7.4,105.75880758807588
VA,1988,0,18860.0,5996000.0,299.2,7.81,112.5416944629753
VA,1989,0,20122.0,6098000.0,312.5,7.87,106.49393243686454
VA,1990,0,20840.0,6187358.0,350.6,8.81,123.25131340387932
VA,1991,0,21452.0,6286000.0,373.2,9.27,137.62328985046133
VA,1992,0,22390.0,6377000.0,374.9,8.84,137.79206523443625
VA,1993,0,23180.0,6491000.0,372.2,8.3,141.9812047450316
VA,1994,0,24085.0,6552000.0,357.7,8.71,132.84493284493286
VA,1995,1,25011.0,6618000.0,361.5,7.6,131.73164097914778
VA,1996,1,25935.0,6675000.0,341.3,7.49,122.561797752809
VA,1997,1,27328.0,6734000.0,345.2,7.25,124.5025245025245
VA,1998,1,28965.0,6791000.0,325.7,6.21,105.59564128994256
VA,1999,1,30574.0,6872912.0,314.7,5.7,101.07797102596396
VA,2000,1,32631.0,7078515.0,281.7,5.67,88.93108229621608
VA,2001,1,33940.0,7196750.0,291.0,5.06,95.3208045298225
VA,2002,1,34495.0,7287829.0,291.7,5.32,95.51541343793879
VA,2003,1,36151.0,7365284.0,278.2,5.65,91.14380382345067
VA,2004,1,38082.0,7481332.0,275.5,5.21,92.2161989335589
VA,2005,1,40027.0,7564327.0,283.4,6.05,99.08350075294207
VA,2006,1,42164.0,7642884.0,283.7,5.27,101.78095075105158
VA,2007,1,44020.0,7712091.0,272.8,5.38,99.79135360306303
VA,2008,1,45383.0,7769089.0,257.8,4.76,96.15026935590518
VA,2009,1,44091.0,7882590.0,230.8,4.69,80.45578927738218
VA,2010,1,45442.0,8023953.0,214.2,4.69,70.76312635430442
VA,2011,1,47563.0,8104384.0,197.6,3.75,66.93907889853195
VA,2012,1,49049.0,8186628.0,191.5,3.93,57.63056535609044
VA,2013,1,48195.0,8270345.0,197.8,3.87,55.30603620526109
VA,2014,1,49760.0,8328098.0,198.4,4.2,51.56039230085909
VA,2015,1,51617.0,8367587.0,199.6,4.66,53.288958931649
VA,2016,1,52656.0,8414380.0,219.8,5.73,57.35419603108013
VA,2017,1,54377.0,8465207.0,210.4,5.55,51.16236377917279
VA,2018,1,56130.0,8501286.0,204.2,4.91,42.46416365712199
VA,2019,1,58362.0,8556642.0,209.4,5.22,41.13763319769601
VA,2020,1,61451.0,8590563.0,208.7,6.1,34.30508570858511
VA,2021,1,67214.0,8657365.0,225.5,6.62,33.72850746156596
VA,2022,1,69581.0,8683619.0,237.5,7.38,38.69354470756951
VT,1979,2,7939.0,493000.0,184.2,1.42,28.600405679513184
VT,1980,2,8793.0,511299.0,178.8,2.15,38.92047510360865
VT,1981,2,9817.0,515000.0,128.0,4.27,27.572815533980584
VT,1982,2,10578.0,516000.0,126.9,2.33,23.06201550387597
VT,1983,2,11286.0,525000.0,132.6,3.62,27.80952380952381
VT,1984,2,12305.0,530000.0,145.1,2.26,23.0188679245283
VT,1985,2,13265.0,535000.0,147.7,3.36,20.934579439252335
VT,1986,2,14165.0,541000.0,149.2,2.03,22.181146025878004
VT,1987,2,15128.0,548000.0,136.5,2.74,16.78832116788321
VT,1988,2,16307.0,556000.0,142.3,1.98,16.007194244604314
VT,1989,2,17757.0,567000.0,132.8,1.94,17.98941798941799
VT,1990,2,18226.0,562758.0,127.2,2.31,11.727954111714094
VT,1991,2,18479.0,567000.0,116.8,2.12,11.81657848324515
VT,1992,2,19602.0,570000.0,109.5,2.11,8.947368421052632
VT,1993,2,20184.0,576000.0,114.2,3.65,9.027777777777777
VT,1994,2,20936.0,580000.0,96.9,1.03,12.241379310344827
VT,1995,2,21837.0,585000.0,118.3,2.22,10.94017094017094
VT,1996,2,22816.0,589000.0,121.2,1.87,15.449915110356537
VT,1997,2,24042.0,589000.0,119.7,1.53,13.412563667232597
VT,1998,2,25747.0,591000.0,106.3,2.2,9.475465313028765
VT,1999,2,27000.0,593740.0,113.9,2.86,10.947552800889278
VT,2000,2,29002.0,608827.0,113.5,1.48,19.2172817565581
VT,2001,2,30704.0,612978.0,105.1,1.14,17.455765133495817
VT,2002,2,31194.0,616408.0,106.7,2.11,12.491726259230898
VT,2003,2,32282.0,619343.0,114.2,2.42,10.010608015267792
VT,2004,2,33955.0,621233.0,114.8,2.58,12.555675567782137
VT,2005,2,34573.0,622387.0,125.6,1.29,12.211051966059703
VT,2006,2,36609.0,623908.0,145.1,2.24,18.271924706847802
VT,2007,2,38595.0,621254.0,129.1,2.09,12.716215911688295
VT,2008,2,40774.0,621270.0,137.5,2.74,14.969337003235307
VT,2009,2,40358.0,621760.0,134.6,1.29,17.852547606793618
VT,2010,2,41491.0,625909.0,131.0,1.12,12.142340180441566
VT,2011,2,43754.0,626592.0,147.6,1.76,15.799754864409378
VT,2012,2,44858.0,625953.0,142.3,1.28,18.212229991708643
VT,2013,2,45296.0,626855.0,123.6,1.6,11.964489395474233
VT,2014,2,46894.0,626767.0,102.6,1.6,11.487522476454568
VT,2015,2,48117.0,626088.0,119.3,1.6,16.770805381991032
VT,2016,2,48827.0,623354.0,136.5,2.25,12.512954115959793
VT,2017,2,50009.0,624525.0,173.3,2.72,16.012169248628958
VT,2018,2,51691.0,624358.0,185.0,1.76,11.692010032705594
VT,2019,2,54278.0,624046.0,207.2,1.76,11.377366412091417
VT,2020,2,58157.0,623347.0,173.4,2.25,10.267154570407815
VT,2021,2,61110.0,646972.0,194.0,1.39,10.665067421774049
VT,2022,2,63829.0,647064.0,223.5,3.4,14.21806807363723
WA,1979,1,10156.0,3926000.0,434.6,4.76,120.70809984717269
WA,1980,1,11133.0,4113331.0,464.3,5.47,135.12163256494554
WA,1981,1,12127.0,4212000.0,447.3,5.06,129.985754985755
WA,1982,1,12761.0,4245000.0,406.4,4.36,117.85630153121319
WA,1983,1,13555.0,4300000.0,371.8,4.93,105.41860465116278
WA,1984,1,14356.0,4349000.0,406.4,4.64,120.64842492527016
WA,1985,1,15076.0,4409000.0,425.4,5.24,132.0254025856203
WA,1986,1,15908.0,4463000.0,437.0,5.0,135.13331839569796
WA,1987,1,16493.0,4538000.0,439.5,5.64,141.40590568532394
WA,1988,1,17598.0,4619000.0,466.4,5.72,145.87573067763583
WA,1989,1,19007.0,4761000.0,471.7,4.39,140.13862633900442
WA,1990,1,20219.0,4866692.0,501.6,4.89,129.9856247323644
WA,1991,1,21149.0,5018000.0,522.6,4.2,145.53607014746913
WA,1992,1,22220.0,5136000.0,534.5,5.02,139.75856697819316
WA,1993,1,22836.0,5255000.0,514.6,5.16,137.08848715509038
WA,1994,1,23570.0,5343000.0,511.3,5.5,139.69679955081415
WA,1995,1,24436.0,5431000.0,484.3,5.06,132.73798563800406
WA,1996,1,25841.0,5533000.0,431.2,4.61,119.04934032170613
WA,1997,1,27245.0,5610000.0,440.7,4.35,120.03565062388593
WA,1998,1,29355.0,5689000.0,428.5,3.94,115.60907013534892
WA,1999,1,30786.0,5756361.0,377.3,2.97,100.89707716385405
WA,2000,1,32538.0,5894121.0,369.7,3.33,98.60673033349671
WA,2001,1,32986.0,5993390.0,354.7,2.99,99.00907499762238
WA,2002,1,33222.0,6067060.0,345.5,3.03,95.5487501359802
WA,2003,1,34267.0,6131298.0,346.9,2.97,93.2592087352466
WA,2004,1,36309.0,6207046.0,343.6,3.06,94.50550229529473
WA,2005,1,37202.0,6291899.0,345.6,3.26,91.99130500982295
WA,2006,1,39744.0,6395798.0,348.7,3.08,100.44094575844954
WA,2007,1,42524.0,6468424.0,336.5,2.69,93.97961543646488
WA,2008,1,44098.0,6549224.0,334.2,2.95,98.0116117573624
WA,2009,1,41679.0,6664195.0,336.3,2.85,100.70233539084614
WA,2010,1,42327.0,6742950.0,313.5,2.28,87.92887386084726
WA,2011,1,44279.0,6823267.0,295.3,2.39,82.46782662909132
WA,2012,1,47053.0,6895318.0,298.1,3.15,84.1295499351879
WA,2013,1,47448.0,6973742.0,290.0,2.39,83.58496772607876
WA,2014,1,50259.0,7063166.0,285.8,2.52,79.86503502820123
WA,2015,1,52408.0,7160290.0,286.4,3.04,76.11423559660294
WA,2016,1,54296.0,7280934.0,303.5,2.68,77.58619979249916
WA,2017,1,56800.0,7425432.0,302.8,3.04,72.53450034960929
WA,2018,1,59824.0,7523869.0,315.3,3.14,73.85827690514017
WA,2019,1,63431.0,7614024.0,303.3,2.69,70.34388123809434
WA,2020,1,67669.0,7693612.0,293.7,3.91,67.36757715361783
WA,2021,1,73944.0,7740745.0,335.7,4.28,74.06263867366772
WA,2022,1,76120.0,7785786.0,378.9,5.14,86.90195183890233
WI,1979,0,9172.0,4720000.0,166.1,3.39,60.52966101694915
WI,1980,0,10038.0,4680917.0,182.6,2.91,70.7126402796717
WI,1981,0,10915.0,4739000.0,187.9,3.4,68.55876767250476
WI,1982,0,11509.0,4765000.0,190.5,3.11,71.20671563483735
WI,1983,0,12118.0,4751000.0,190.9,2.76,71.87960429383287
WI,1984,0,13270.0,4766000.0,196.5,2.45,66.44985312631137
WI,1985,0,13953.0,4775000.0,206.9,2.83,70.17801047120419
WI,1986,0,14694.0,4785000.0,257.9,3.11,72.78996865203762
WI,1987,0,15385.0,4807000.0,249.9,3.49,66.40316205533597
WI,1988,0,16255.0,4858000.0,214.4,2.96,67.0646356525319
WI,1989,0,17594.0,4867000.0,222.6,3.62,75.17978220669816
WI,1990,0,18435.0,4891769.0,264.7,4.6,112.71995877156097
WI,1991,0,18953.0,4955000.0,277.0,4.82,118.970736629667
WI,1992,0,20166.0,5007000.0,275.7,4.35,119.77231875374476
WI,1993,0,20967.0,5038000.0,264.4,4.41,113.41802302500992
WI,1994,0,22063.0,5082000.0,270.5,4.47,112.9279811097993
WI,1995,0,22981.0,5123000.0,281.1,4.27,105.09467109115754
WI,1996,0,24080.0,5160000.0,252.7,3.95,96.55038759689923
WI,1997,0,25409.0,5170000.0,270.6,3.97,100.85106382978722
WI,1998,0,27018.0,5224000.0,249.0,3.64,85.64318529862175
WI,1999,0,27892.0,5250446.0,245.8,3.41,84.73565864690352
WI,2000,0,29493.0,5363675.0,236.8,3.15,84.58752627629377
WI,2001,0,30812.0,5405947.0,231.0,3.55,82.20576339353678
WI,2002,0,31406.0,5439692.0,225.0,2.83,86.64093481763307
WI,2003,0,32084.0,5474290.0,221.1,3.34,80.32091832913491
WI,2004,0,33319.0,5503533.0,209.8,2.8,73.89798516698274
WI,2005,0,34218.0,5527644.0,241.8,3.73,82.40400430997366
WI,2006,0,36047.0,5556506.0,286.1,2.97,100.13486892662404
WI,2007,0,37522.0,5601640.0,291.5,3.3,97.8284930841682
WI,2008,0,38857.0,5627967.0,275.5,2.59,91.73827778307869
WI,2009,0,38138.0,5654774.0,259.1,2.58,86.72318292472873
WI,2010,0,39048.0,5691659.0,248.9,2.72,79.34417715467494
WI,2011,0,41067.0,5709843.0,249.9,2.42,80.56263543498481
WI,2012,1,42639.0,5724554.0,283.9,2.95,81.96271709551522
WI,2013,1,42685.0,5742953.0,280.7,2.84,84.17272438064529
WI,2014,1,44156.0,5759432.0,291.1,2.76,88.56776154315217
WI,2015,1,45928.0,5767891.0,304.3,4.16,90.74373978287731
WI,2016,1,46595.0,5772917.0,306.9,4.02,81.53590290662416
WI,2017,1,48311.0,5792051.0,321.8,3.31,75.44823068719526
WI,2018,1,50520.0,5807406.0,299.0,3.01,60.14733600509418
WI,2019,1,52370.0,5824581.0,297.1,3.24,51.40283910550819
WI,2020,1,55499.0,5832655.0,323.4,5.28,52.8232854506224
WI,2021,1,60693.0,5880101.0,325.4,5.65,45.781526541806
WI,2022,1,61837.0,5892539.0,303.6,5.46,39.88094096619471
WV,1979,0,7335.0,1878000.0,168.1,6.82,43.929712460063904
WV,1980,0,8014.0,1930787.0,183.7,7.15,48.477641500590174
WV,1981,0,8723.0,1951000.0,174.8,6.05,50.17939518195797
WV,1982,0,9263.0,1948000.0,174.8,5.24,49.794661190965094
WV,1983,0,9539.0,1965000.0,171.8,4.89,44.223918575063614
WV,1984,0,10335.0,1952000.0,168.2,4.41,38.114754098360656
WV,1985,0,10885.0,1936000.0,166.0,3.77,37.603305785123965
WV,1986,0,11291.0,1919000.0,164.5,5.94,41.01094319958312
WV,1987,0,11690.0,1897000.0,137.3,4.85,31.154454401686873
WV,1988,0,12688.0,1884000.0,131.4,4.94,34.182590233545646
WV,1989,0,13606.0,1857000.0,146.7,6.52,42.703284868066774
WV,1990,1,14607.0,1793477.0,169.3,5.69,37.915178170670714
WV,1991,1,15195.0,1801000.0,191.0,6.16,43.25374791782343
WV,1992,1,16269.0,1812000.0,211.5,6.35,43.487858719646795
WV,1993,1,16767.0,1820000.0,208.4,6.92,42.967032967032964
WV,1994,1,17463.0,1822000.0,215.8,5.43,42.37102085620197
WV,1995,1,18016.0,1828000.0,210.2,4.87,42.72428884026258
WV,1996,1,18736.0,1826000.0,210.1,3.78,40.36144578313253
WV,1997,1,19585.0,1816000.0,218.7,4.13,43.06167400881058
WV,1998,1,20451.0,1811000.0,248.6,4.31,37.32744340143567
WV,1999,1,21017.0,1806928.0,350.7,4.37,36.58142438436949
WV,2000,1,22275.0,1808344.0,316.5,2.54,41.41911052321903
WV,2001,1,23731.0,1800975.0,279.6,2.22,39.25651383278502
WV,2002,1,24506.0,1804884.0,233.9,3.16,36.401231325669684
WV,2003,1,24804.0,1811440.0,255.4,4.03,38.698494015810624
WV,2004,1,25628.0,1812548.0,281.9,3.75,42.7023174006978
WV,2005,1,26836.0,1814083.0,273.9,4.52,44.981403827719014
WV,2006,1,28528.0,1818470.0,281.2,4.4,46.90756515092358
WV,2007,1,29544.0,1812035.0,276.8,3.59,46.74302648679524
WV,2008,1,31494.0,1814468.0,275.9,3.69,49.3808653555753
WV,2009,1,31653.0,1819777.0,305.2,4.62,50.22593427656246
WV,2010,1,32642.0,1854368.0,301.2,3.13,41.84714145196639
WV,2011,1,34490.0,1854908.0,296.3,4.69,43.23664569887024
WV,2012,1,35233.0,1856680.0,320.1,3.77,44.97274705388112
WV,2013,1,35093.0,1853595.0,305.2,3.34,35.228839093761046
WV,2014,1,36243.0,1848751.0,316.4,4.54,35.429324987518605
WV,2015,1,37068.0,1841053.0,347.5,4.62,42.530008641793586
WV,2016,2,37075.0,1828637.0,362.7,4.65,39.37358808773967
WV,2017,2,38841.0,1817048.0,361.2,5.39,37.038096957262546
WV,2018,2,41001.0,1804291.0,299.9,4.21,18.45600293965885
WV,2019,2,42615.0,1795263.0,318.9,5.57,19.32864432676438
WV,2020,2,44897.0,1784787.0,355.9,6.56,20.674735976898084
WV,2021,2,48895.0,1785526.0,291.5,6.05,11.761240105156688
WV,2022,2,50163.0,1775156.0,293.7,5.35,11.829946213177884
WY,1979,0,10436.0,450000.0,350.9,9.11,42.22222222222222
WY,1980,0,11614.0,468954.0,392.6,6.18,44.35403045927745
WY,1981,0,12801.0,492000.0,430.1,5.49,41.86991869918699
WY,1982,0,13056.0,502000.0,304.2,9.16,34.26294820717132
WY,1983,0,12872.0,514000.0,237.2,5.84,29.766536964980546
WY,1984,0,13564.0,511000.0,242.1,3.33,23.091976516634052
WY,1985,0,14321.0,509000.0,256.8,4.32,20.039292730844792
WY,1986,0,14376.0,507000.0,293.1,5.33,22.485207100591715
WY,1987,0,14327.0,490000.0,283.1,2.04,20.0
WY,1988,0,15037.0,471000.0,314.0,2.55,15.074309978768577
WY,1989,0,16650.0,475000.0,258.3,4.42,17.052631578947366
WY,1990,0,18142.0,453588.0,301.4,4.85,15.873435805180032
WY,1991,0,18836.0,460000.0,310.2,3.26,17.17391304347826
WY,1992,0,19565.0,466000.0,319.5,3.65,18.025751072961373
WY,1993,0,20392.0,470000.0,286.2,3.4,17.23404255319149
WY,1994,0,21000.0,476000.0,272.5,3.36,16.596638655462183
WY,1995,1,21773.0,480000.0,254.2,2.08,17.916666666666668
WY,1996,1,22622.0,481000.0,249.7,3.33,20.374220374220375
WY,1997,1,24241.0,480000.0,255.2,3.54,17.708333333333336
WY,1998,1,25704.0,481000.0,247.6,4.78,16.216216216216214
WY,1999,1,27404.0,479602.0,232.5,2.29,15.429460260799582
WY,2000,1,29426.0,493782.0,266.5,2.43,14.17629642230782
WY,2001,1,31215.0,493754.0,257.6,1.82,17.012520404897987
WY,2002,1,31810.0,498830.0,273.4,3.01,18.64362608503899
WY,2003,1,33642.0,502111.0,261.7,2.79,16.72936860574654
WY,2004,1,35921.0,505887.0,229.9,2.17,13.244064385920177
WY,2005,1,38907.0,508798.0,230.3,2.75,15.33024893965778
WY,2006,1,43805.0,515004.0,253.8,2.52,13.9804739380665
WY,2007,1,45634.0,522830.0,257.1,4.02,16.066407818985137
WY,2008,1,49451.0,532668.0,249.7,2.25,16.332875261889207
WY,2009,1,44499.0,544270.0,219.7,2.02,14.331122420857296
WY,2010,1,46395.0,564554.0,197.9,1.42,13.639085012239752
WY,2011,2,50631.0,567356.0,219.4,3.17,12.514188622311211
WY,2012,2,53597.0,576626.0,201.3,2.43,10.57878070014186
WY,2013,2,52835.0,583223.0,207.8,2.91,12.688114151876727
WY,2014,2,56251.0,584304.0,195.4,2.74,9.070620772748432
WY,2015,2,56120.0,586555.0,221.6,2.73,10.058732770157956
WY,2016,2,53419.0,584910.0,244.7,3.42,10.087021934998546
WY,2017,2,56378.0,578934.0,234.6,2.42,16.927663602414093
WY,2018,2,59197.0,577601.0,213.8,2.42,12.984742062427175
WY,2019,2,61853.0,580116.0,215.0,2.24,11.549414255080018
WY,2020,2,65094.0,582328.0,234.2,3.09,11.333818741327912
WY,2021,2,71456.0,579483.0,223.8,3.11,12.079733141438144
WY,2022,2,77800.0,581381.0,204.3,2.58,8.256203763108873
